"","SVSPP","YEAR","N","strat.biomass","biomass.var","biomass.SE","strat.abund","abund.var","abund.SE","tot.biomass","tot.bio.var","tot.bio.SE","tot.abundance","tot.abund.var","tot.abund.SE","RPATH","SCINAME","Fall.q","biomass.t_area"
"4506",546,2010,45,0.00276205021695345,3.81697584041116e-05,0.00617816788409894,0.0190486221858859,0.00181544629746072,0.0426080543730962,2590.11841127908,33565684.5349227,5793.58995225954,17863,1596465376.21511,39955.7927742037,"SouthernDemersals","HEMANTHIAS AUREORUBENS",0.145,0.000496057869424111
"4507",546,2011,40,0.00287634195006877,4.96747221799437e-05,0.00704802966650565,0.0190486221858859,0.00217862033156194,0.0466756931556665,2697.29572484925,43682908.2437239,6609.30467172787,17863,1915833000.47033,43770.2296140919,"SouthernDemersals","HEMANTHIAS AUREORUBENS",0.145,0.000516584401952006
"4508",546,2015,42,0.0153531168474837,0.00193857867529404,0.0440292933771829,0.121906339700316,0.109406366917472,0.330766332805309,14397.417676587,1704745405.30596,41288.5626451922,114318,96209663136.5709,310176.825595612,"SouthernDemersals","HEMANTHIAS AUREORUBENS",0.145,0.00275738449128659
"4509",546,2016,40,0.088411917654259,0.0188570381831683,0.137320931336662,0.682052672332607,0.789209758347658,0.888374784844582,82908.462086316,16582483656.7746,128772.99273052,639596,694014499649.715,833075.326515985,"SouthernDemersals","HEMANTHIAS AUREORUBENS",0.145,0.0158785771649172
"4510",546,2018,42,0.127524175993777,0.132831958401386,0.364461189156521,0.749245805978178,4.33772209854671,2.08271987999988,119586.064763515,116809636693.341,341774.248142456,702607,3814501784855.36,1953074.95628185,"SouthernDemersals","HEMANTHIAS AUREORUBENS",0.145,0.0229030488494571
"4511",546,2021,42,0.013353084152306,0.00138881449834197,0.0372668015577131,0.0761944887435435,0.0373564398276581,0.193278141101517,12521.8828021147,1221294325.08674,34947.021691222,71452,32850469246.5626,181246.984103357,"SouthernDemersals","HEMANTHIAS AUREORUBENS",0.145,0.00239818321700898
"4512",549,1985,34,0,0,0,0.00952431109294294,0.000704413724971554,0.0265407936010127,0,0,0,8931,619446647.373017,24888.6851274433,"SouthernDemersals","SERRANUS ATROBRANCHUS",0.145,0
"4513",554,1977,37,0.000634954072862863,4.10457852128535e-06,0.00202597594291871,0.00634954072862863,0.000410457852128535,0.0202597594291871,595.429519834272,3609480.21561076,1899.86320971031,5954,360948021.561076,18998.6320971031,"SouthernDemersals","SERRANIDAE",0.145,0.000114036291821635
"4514",554,1980,36,0.00571458665576576,0.000231486357848056,0.015214675739169,0.0285729332788288,0.00578715894620141,0.0760733786958448,5358.86567850844,203564245.269865,14267.5942355348,26794,5089106131.74663,71337.9711776739,"SouthernDemersals","SERRANIDAE",0.145,0.00102632662639471
"4515",554,2012,43,0.00337823522402658,3.20865582663886e-05,0.00566449982490852,0.180976887001424,0.0920851480859367,0.303455347762956,3167.94720011791,28216245.9918793,5311.89664732657,169711,80977746787.9189,284565.891821066,"SouthernDemersals","SERRANIDAE",0.145,0.000606723280177187
"4516",554,2014,42,0.00027937979205966,6.5155015771483e-07,0.000807186569335014,0.00634954072862863,0.000336544502951875,0.0183451493030685,261.98898872708,572959.535687795,756.940906338001,5954,295950173.392456,17203.2024167728,"SouthernDemersals","SERRANIDAE",0.145,5.01759684015193e-05
"4517",554,2022,35,0.00691733879205442,0.000124700913377859,0.011166956316645,0.418257694403291,0.431878944869812,0.657174972796296,6486.74902881286,109659366.332459,10471.8368175053,392222,379785280988.675,616267.215571845,"SouthernDemersals","SERRANIDAE",0.145,0.00124233814512472
"4518",557,2023,41,0.0211139701501661,0.00133468346847807,0.0365333199761268,0.0965210064007594,0.0278921606473784,0.167009462748008,19799.6700007369,1173692633.38291,34259.1977924602,90513,24527780746.6142,156613.475622675,"SouthernDemersals","PRISTIGENYS ALTA",0.145,0.00379202050110742
"4519",567,2008,33,8.38388260796516e-05,1.15229819133577e-08,0.000107345153189875,0.0279462753598839,0.00128033132370641,0.0357817177299583,78.6200358255797,10133.0684808244,100.663143606905,26207,1125896497.86938,33554.3812023017,"OtherDemersals","REMORA REMORA",0.175,1.24760157856625e-05
"4520",573,2024,42,9.52431109294294e-06,5.04816754427812e-10,2.24681275238461e-05,0.00952431109294294,0.000504816754427812,0.0224681275238461,8.93144279751407,443.925260088684,21.0695339314538,8931,443925260.088684,21069.5339314538,"OtherPelagics","CHLOROSCOMBRUS CHRYSURUS",0.175,1.4173081983546e-06
"4521",576,1993,33,0,0,0,0.0348418731007437,0.00117686557014735,0.0343054743466309,0,0,0,32051,995859149.970411,31557.2360952351,"Freshwater","NAUCRATES DUCTOR",0.175,0
"4522",582,1968,40,0,0,0,0.0120651258000949,0.000450337441377314,0.0212211555146583,0,0,0,11314,396017295.459404,19900.1833021559,"OtherPelagics","CARANGIDAE",0.175,0
"4523",582,1971,46,0,0,0,0.00634954072862863,0.000292562696654831,0.0171044642317388,0,0,0,5954,257273495.908334,16039.7473766994,"OtherPelagics","CARANGIDAE",0.175,0
"4524",582,1997,33,0,0,0,0.0190486221858859,0,0,0,0,0,17863,0,0,"OtherPelagics","CARANGIDAE",0.175,0
"4525",584,1990,33,0.00952431109294294,0,0,0.0190486221858859,0,0,8931.44279751407,0,0,17863,0,0,"OtherPelagics","CORYPHAENA HIPPURUS",0.175,0.0014173081983546
"4526",595,2010,45,0.000291162162769513,3.39321366462095e-08,0.000184206776873734,0.158815725147007,0.0113801030878903,0.106677566000965,273.037931688648,29839.2088889897,172.740293183118,148930,10007423840.0702,100037.112313732,"SouthernDemersals","PRISTIPOMOIDES AQUILONARIS",0.145,5.22920550950994e-05
"4527",595,2022,35,0.000176417962624699,2.95845335887338e-08,0.000172001551123046,0.0705671850498797,0.0047335253741974,0.0688006204492183,165.436316208106,26016.0179962075,161.294817015946,66175,4162562879.3932,64517.9268063784,"SouthernDemersals","PRISTIPOMOIDES AQUILONARIS",0.145,3.16842605288612e-05
"4528",596,1995,31,0,0,0,0.034722594035914,0.00123260662220038,0.0351084978630584,0,0,0,32561,1083928396.88442,32923.0678534736,"SouthernDemersals","RHOMBOPLITES AURORUBENS",0.145,0
"4529",597,1984,35,0,0,0,0.044115479207502,0.00136048404875244,0.0368847400526618,0,0,0,41369,1196381122.24204,34588.742709761,"SouthernDemersals","LUTJANIDAE",0.145,0
"4530",597,1998,33,0,0,0,0.0282268740199519,0.00101309455338702,0.0318291462874362,0,0,0,26470,890894090.10705,29847.8490030195,"SouthernDemersals","LUTJANIDAE",0.145,0
"4531",604,2000,34,0.00241302516001899,1.12136531384625e-05,0.00334867931257421,0.129536621358227,0.0100922878246163,0.100460379377226,2262.81942865565,9861051.24755343,3140.23108187175,121473,8874946122.79809,94206.9324561525,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000359081125002825
"4532",604,2001,33,0.000447140405758142,3.27764818868842e-07,0.000572507483679333,0.0558925507197678,0.00512132529482565,0.0715634354599166,419.306857736425,288229.50345456,536.870099236827,52413,4503585991.4775,67108.7624046033,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,6.65387508568664e-05
"4533",604,2002,32,0.00237906891079503,7.68563176587975e-07,0.000876677350333619,0.149882345811307,0.00533724428186094,0.0730564458611349,2230.97688439157,675858.328925948,822.106032653908,140552,4693460617.54131,68508.8360544923,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000354028111725451
"4534",604,2003,31,0.00255575262842364,0,0,0.133892336015946,0,0,2341.91348874039,0,0,122690,0,0,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000371632362506184
"4535",604,2004,33,0.0011076370521583,1.34721824149473e-06,0.00116069730829994,0.0520765269600737,0.00244852971783504,0.0494826203614465,1038.68897972989,1184715.44972719,1088.44634673795,48835,2153185650.61657,46402.4315162101,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000164826942285461
"4536",604,2005,33,0.00352255358822606,7.45408295654048e-06,0.00273021665011048,0.157578891312165,0.0166271364509784,0.128946254117669,3303.28205026088,6554964.1254588,2560.26641689079,147770,14621554868.7501,120919.621520869,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.00052418952205745
"4537",604,2007,33,0.00159259660561253,5.0886722048243e-06,0.00225580854791011,0.0482605032003797,0.00467279357651451,0.0683578347851547,1493.46082291273,4474871.54936676,2115.3892193558,45256,4109156610.98876,64102.7036168426,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000236993542501865
"4538",604,2008,33,2.28438197550027e-05,0,0,0.0228438197550027,0,0,21.4218401128985,0,0,21422,0,0,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,3.39937793973255e-06
"4539",604,2009,46,0.00382866099845465,4.00163984489347e-06,0.00200040991921493,0.14134267126042,0.00750495336638876,0.0866311339322576,3590.33491924765,3518958.10379566,1875.88861710808,132544,6599698496.34614,81238.5283984523,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000569741220008133
"4540",604,2010,45,0.00274131973429941,3.85665231115666e-06,0.00196383612125774,0.146107060071582,0.010301458095209,0.101496098916209,2570.67835748594,3391459.10924133,1841.59146100359,137012,9058886069.24645,95178.1806363541,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000407934484270746
"4541",604,2011,40,0.00200958414203393,1.98164660377391e-06,0.00140770970152724,0.0903968703626779,0.00331258950021327,0.057555099689022,1884.49176388898,1742618.4378157,1320.08273900377,84770,2913021690.64498,53972.416016378,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000299045259231239
"4542",604,2012,43,0.00309797284576499,3.33817647643436e-06,0.00182706772628558,0.127073559039214,0.0043409397891355,0.065885808708215,2905.13056432014,2935522.34058222,1713.33661041321,119163,3817331354.43478,61784.5559540148,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000461007863953124
"4543",604,2013,42,0.00268785986414744,3.39327435389084e-06,0.0018420842418008,0.252257737761364,0.0339815787515364,0.184340930754774,2520.54625159761,2983974.25776933,1727.41837948116,236555,29882687238.8544,172866.09626776,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000399979146450513
"4544",604,2014,42,0.00251284686086702,2.84433616909765e-06,0.00168651598542607,0.0953287008540229,0.00366440377637099,0.060534318996508,2356.42743897519,2501249.53772089,1581.53391924451,89395,3222399782.15316,56766.1851999336,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000373935544771878
"4545",604,2015,42,0.00113158969114137,1.15284108740409e-06,0.00107370437616883,0.0990680392496535,0.00706174180941322,0.0840341704868515,1061.15061741047,1013784.25949206,1006.86854131612,92901,6209947554.0905,78803.2204550709,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000168391323086514
"4546",604,2016,40,0.00101796568043934,6.83011808363442e-07,0.00082644528455515,0.0476260077449797,0.00150673711815149,0.0388167118410549,954.599461940412,600626.251034505,775.000807118615,44661,1324993002.30005,36400.4533254745,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,0.000151482988160616
"4547",604,2018,42,0.000106604492190013,7.17258003687078e-08,0.000267816729068047,0.0152292131700018,0.00146379184425934,0.0382595327240068,99.9685871935261,63074.1636533793,251.145702040428,14281,1287227829.6608,35877.9574343468,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,1.58637637187519e-05
"4548",604,2021,42,9.65210064007594e-05,2.70175113942455e-08,0.000164370044090295,0.0120651258000949,0.000422148615535086,0.0205462555112869,90.512777146226,23758.632548228,154.138355214489,11314,371228633.566062,19267.2944018111,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,1.4363245000113e-05
"4549",604,2022,35,0.000209128847201645,1.21443496976703e-07,0.000348487441634132,0.0160868344001266,0.000718600573826642,0.0268067262795486,196.111017150156,106794.862707298,326.794832742652,15085,631922264.540225,25138.0640571271,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,3.11203641669115e-05
"4550",604,2023,41,0.000153704514479361,5.82272375793688e-08,0.000241303206732461,0.0139731376799419,0.000481216839498916,0.0219366551574965,144.136732346896,51203.8108084687,226.282590599605,13103,423171990.152634,20571.1445999641,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,2.28726956070478e-05
"4551",604,2024,42,3.04584263400036e-05,5.85516737703738e-09,7.65190654480135e-05,0.00761460658500091,0.000365947961064836,0.0191297663620034,28.5624534838646,5148.91131864321,71.7559148686937,7141,321806957.415201,17938.9787171734,"Megabenthos","ACANTHOCARPUS ALEXANDRI",0.175,4.5325039196434e-06
"4552",616,1990,33,0,0,0,0.0279462753598839,0.00128033132370641,0.0357817177299583,0,0,0,26207,1125896497.86938,33554.3812023017,"SouthernDemersals","COOKEOLUS JAPONICUS",0.145,0
"4553",616,2009,46,0.000603256290004746,9.36827340505992e-07,0.000967898414352453,0.0120651258000949,0.000374730936202397,0.019357968287049,565.704857163912,823826.303593461,907.648777663178,11314,329530521.437384,18152.9755532636,"SouthernDemersals","COOKEOLUS JAPONICUS",0.145,0.000108343442888783
"4554",616,2012,43,0.000627386541604936,1.10665884633055e-06,0.00105197853891158,0.0120651258000949,0.000409267324826386,0.0202303565175304,588.333051450469,973172.565842368,986.495091646364,11314,359901096.835195,18971.0594547378,"SouthernDemersals","COOKEOLUS JAPONICUS",0.145,0.000112677180604335
"4555",616,2022,35,0.00314880764353068,1.36598034581347e-05,0.00369591713355896,0.0614692545920809,0.00380412234410599,0.0616775675923264,2952.80100304656,12012144.5053581,3465.85408021718,57643,3345265358.57659,57838.2689797731,"SouthernDemersals","COOKEOLUS JAPONICUS",0.145,0.000565518614139849
"4556",617,1984,35,0,0,0,0.00761460658500091,0.000483453026304787,0.0219875652655038,0,0,0,7141,425138445.902559,20618.8856610283,"SouthernDemersals","XENOLEPIDICHTHYS DALGLEISHI",0.145,0
"4557",617,2005,33,0.00025128201730503,0,0,0.0228438197550027,0,0,235.640241241883,0,0,21422,0,0,"SouthernDemersals","XENOLEPIDICHTHYS DALGLEISHI",0.145,4.51296726481735e-05
"4558",617,2006,38,0.000708158412405085,0,0,0.0228438197550027,0,0,664.077043499852,0,0,21422,0,0,"SouthernDemersals","XENOLEPIDICHTHYS DALGLEISHI",0.145,0.00012718362291758
"4559",621,2024,42,0.00400190663153537,4.78303772889321e-05,0.00691595093164578,0.0111785101439536,0.000373196664343592,0.019318298691748,3752.796376741,42061030.0507872,6485.44755979008,10483,328181314.96198,18115.7753066762,"Tilefish","CAULOLATILUS MICROPS",0.145,0.000718733231238393
"4560",622,2010,45,0.00560684432756816,3.61783000412848e-05,0.00601483998467829,0.0272653445440801,0.000855806663344622,0.0292541734346507,5257.83008320109,31814437.842099,5640.42887040507,25568,752578420.344836,27433.1627842077,"Tilefish","CAULOLATILUS CHRYSOPS",0.145,0.00100697635193394
"4561",640,2022,35,0.00172889603372205,2.84129860586199e-06,0.00168561520100585,0.0352835925249398,0.00118338134354935,0.0344003102246092,1621.27589883944,2498578.36835577,1580.68920675627,33087,1040640719.8483,32258.9634031892,"SouthernDemersals","LAGODON RHOMBOIDES",0.145,0.00031050575318284
"4562",643,1977,37,0,0,0,0.00634954072862863,0.000410457852128535,0.0202597594291871,0,0,0,5954,360948021.561076,18998.6320971031,"SouthernDemersals","SPARIDAE",0.145,0
"4563",657,2006,38,0.000846806220598556,1.08582885513169e-06,0.00104203112003994,0.0403241057427884,0.00246219695041199,0.0496205295257113,794.094317798907,954855.1087067,977.166878637779,37814,2165204328.13311,46531.7561256085,"SouthernDemersals","UPENEUS PARVUS",0.145,0.000152084450538534
"4564",683,2013,42,0.000506735283603987,7.44670157803892e-07,0.000862942731474049,0.0241302516001898,0.00168859446214034,0.0410925110225737,475.192080017686,654847.309610533,809.226364876067,22628,1484914534.26425,38534.5888036222,"SouthernDemersals","LABRIDAE",0.145,9.10084920265781e-05
"4565",694,2023,41,0.0019791878600471,2.96055394292102e-06,0.00172062603226879,0.034722594035914,0.000911220050144975,0.0301864216187506,1855.98758640326,2603449.00915077,1613.52068754967,32561,801307789.827875,28307.3804833276,"OtherPelagics","SPHYRAENA BOREALIS",0.145,0.000355457589807309
"4566",700,1968,40,0.07118424222056,0.0156762463343443,0.125204817536484,0.0120651258000949,0.000450337441377314,0.0212211555146583,66753.1731453416,13785362054.9419,117411.08148272,11314,396017295.459404,19900.1833021559,"LargePelagics","XIPHIAS GLADIUS",0.175,0.0105928931875833
"4567",700,1993,33,0.257829860945504,0.064445158621269,0.253860510165069,0.0348418731007437,0.00117686557014735,0.0343054743466309,237174.910104631,54533247052.3797,233523.54710474,32051,995859149.970411,31557.2360952351,"LargePelagics","XIPHIAS GLADIUS",0.175,0.0376366900797788
"4568",700,2008,33,0.0408015620254305,0.00272915424961259,0.0522413078857391,0.0279462753598839,0.00128033132370641,0.0357817177299583,38261.7507684488,2399960974.85836,48989.3965553604,26207,1125896497.86938,33554.3812023017,"LargePelagics","XIPHIAS GLADIUS",0.175,0.00607166101568906
"4569",725,2015,42,0.00123356626677015,9.60393829018555e-06,0.00309902215064455,0.00761460658500091,0.000365947961064836,0.0191297663620034,1156.77936609652,8445501.79040453,2906.11455218209,7141,321806957.415201,17938.9787171734,"SouthernDemersals","XENOCEPHALUS EGREGIUS ",0.145,0.000221545665727397
"4570",735,1982,37,0.000952431109294294,6.15686778192802e-06,0.00248130364565243,0.0190486221858859,0.00246274711277121,0.0496260729130485,893.144279751407,5414220.32341614,2326.84772243826,17863,2165688129.36645,46536.9544487653,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.000171054437732452
"4571",735,1997,33,0.00241302516001899,1.16819839412863e-05,0.00341789173925774,0.0241302516001898,0.00116819839412863,0.0341789173925774,2262.81942865565,10272891.5274719,3205.13518084213,22628,1027289152.74719,32051.3518084213,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.000433373771555134
"4572",735,1998,33,0.00482605032003797,4.67279357651451e-05,0.00683578347851547,0.0965210064007594,0.018691174306058,0.136715669570309,4525.6388573113,41091566.1098876,6410.27036168426,90513,16436626443.955,128205.407233685,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.000866747543110268
"4573",735,1999,33,0.00913752790200109,0,0,0.137062918530016,0,0,8568.73604515938,0,0,128531,0,0,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.00164107900538813
"4574",735,2005,33,0.00150909886943373,3.7334461399279e-06,0.00193221275741775,0.0279462753598839,0.00128033132370641,0.0357817177299583,1415.16064486043,3283114.1877871,1811.93658492429,26207,1125896497.86938,33554.3812023017,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.000271030687757495
"4575",735,2007,33,0.00420374095043594,2.71756542924713e-08,0.000164850399734035,0.147378342520942,0.00108702617169885,0.0329700799468071,3942.06693460543,23897.700094244,154.588809731636,138204,955908003.769759,30917.7619463272,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.000754982210925995
"4576",735,2008,33,0.00123064283160968,3.03848402312856e-06,0.00174312478702145,0.0241302516001898,0.00116819839412863,0.0341789173925774,1154.03790861438,2671979.08629544,1634.61894222949,22628,1027289152.74719,32051.3518084213,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.000221020623493118
"4577",735,2009,46,0.0213803439430053,0.000234830966205729,0.0153241954505197,0.414906875301538,0.0679109438492628,0.260597282889256,20049.4625862882,206505423.671833,14370.2965756394,389080,59719458886.27,244375.651173086,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.0038398606219478
"4578",735,2010,45,0.0225493024242676,0.000821556031878217,0.0286627987446833,0.418024743510725,0.382280102375866,0.618288041592158,21145.6558653798,722459133.794691,26878.5999225163,392004,336169099748.456,579800.91389067,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.00404980287792162
"4579",735,2011,40,0.000148484828407518,6.73636320721069e-08,0.00025954504825195,0.0114219098775014,0.00039393936884273,0.0198479059057305,139.24196073384,59238.1643949671,243.388915924631,10711,346422014.005655,18612.4155876032,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,2.66675338375571e-05
"4580",735,2012,43,0.000895285242736637,6.45153012844043e-06,0.00253998624571875,0.0126990814572573,0.00129802930002323,0.0360281736981383,839.555622966323,5673340.20734735,2381.87745430938,11909,1141459726.84419,33785.4958058069,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.000160791171468505
"4581",735,2013,42,3.80730329250046e-05,9.1486990266209e-09,9.56488318100169e-05,0.00761460658500091,0.000365947961064836,0.0191297663620034,35.7030668548308,8045.17393538002,89.6948935858671,7141,321806957.415201,17938.9787171734,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,6.8378291891172e-06
"4582",735,2015,42,0.00386553260353816,8.2504599808898e-05,0.00908320426990927,0.0838090953285444,0.0286356862090223,0.169220820849629,3624.91134461241,72552813.6842281,8517.79394469179,78592,25181621522.3815,158687.181342355,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.000694240769313606
"4583",735,2022,35,0.000675661650834388,1.71061265994375e-07,0.00041359553430178,0.0330217598658278,0.000591907494790225,0.0243291490765753,633.603136858123,150427.687535303,387.850083840783,30966,520511029.533919,22814.7108141637,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.000121347279244682
"4584",735,2023,41,0.00249748104061965,6.73406826463137e-06,0.00259500833613909,0.0603256290004746,0.00159798837042272,0.0399748467216914,2342.0181086586,5921798.31515262,2433.47453554637,56570,1405237438.60811,37486.4967502714,"SouthernDemersals","FOETOREPUS AGASSIZI",0.145,0.000448541853559563
"4585",748,2011,40,0.000628645578706904,3.19344608638635e-07,0.000565105838439699,0.0330866094056265,0.000884611104262146,0.0297424125494578,589.513716145945,280824.947279156,529.929190816241,31027,777908441.216498,27891.01004296,"Mesopelagics","ARIOMMA REGULUS",0.145,0.00011290330077351
"4586",748,2021,42,8.376067243501e-05,4.42797032888452e-08,0.000210427429982037,0.00761460658500091,0.000365947961064836,0.0191297663620034,78.5467470806277,38938.6418472393,197.328765888908,7141,321806957.415201,17938.9787171734,"Mesopelagics","ARIOMMA REGULUS",0.145,1.50432242160578e-05
"4587",750,2003,31,0.000131560764397433,1.1768468996925e-08,0.000108482574623416,0.0938210112597315,0.00552537579792056,0.0743328715839807,120.553110385092,9881.52631139977,99.4058665844213,85971,4639443443.47508,68113.4600756346,"OtherPelagics","STROMATEIDAE",0.145,2.30882568262765e-05
"4588",755,1977,37,0.00186308502399226,7.33414128539479e-06,0.00270816197547244,0.0372617004798452,0.00293365651415792,0.0541632395094488,1747.1119072351,6449489.93687096,2539.58459927425,34942,2579795974.74839,50791.691985485,"SouthernDemersals","SCORPAENA CALCARATA",0.145,0.000334605787354932
"4589",759,1974,37,0,0,0,0.14309273866556,0.044292361021429,0.210457504074882,0,0,0,134186,38949772791.6466,197356.967932846,"Freshwater","SCORPAENIDAE",0.145,0
"4590",759,1975,40,0,0,0,0.0815036962128373,0.00313248592852124,0.0559686155673092,0,0,0,76430,2754642389.23509,52484.6871881227,"Freshwater","SCORPAENIDAE",0.145,0
"4591",759,2003,31,0.000304117696941463,4.64827413597367e-08,0.000215598565300738,0.0688826686532234,0.00516474903997074,0.0718661884335794,278.672250479564,39029.7524590704,197.559490936453,63119,4336639162.11893,65853.1636454843,"Freshwater","SCORPAENIDAE",0.145,5.33711363305004e-05
"4592",759,2005,33,0.000156476689222696,1.85606171413102e-08,0.000136237355895181,0.156476689222696,0.0185606171413102,0.136237355895181,146.736345054124,16321.8172130633,127.756867576907,146736,16321817213.0633,127756.867576907,"Freshwater","SCORPAENIDAE",0.145,2.81028536678692e-05
"4593",759,2010,45,0.0023814531627188,7.17021992839011e-06,0.00267772663436545,0.0703251860688837,0.0064345159883317,0.0802154348509793,2233.21272165731,6305340.93546773,2511.04379401629,65948,5658378329.58337,75222.1930655001,"Freshwater","SCORPAENIDAE",0.145,0.000427703513419326
"4594",759,2011,40,0.0041714142510961,1.65553918385866e-05,0.00406883175353646,0.0476303679785765,0.00211722037344353,0.0460132630166947,3911.75250417904,14558464.1621984,3815.55555092551,44665,1861839165.80047,43149.034355365,"Freshwater","SCORPAENIDAE",0.145,0.00074917641003881
"4595",759,2012,43,0.011293990486529,0.000179212597173542,0.0133870309319708,0.259090058046822,0.0662563069052043,0.257403004848825,10590.9633780068,157595797.115743,12553.7164662797,242962,58264405880.7966,241380.210209529,"Freshwater","SCORPAENIDAE",0.145,0.00202837472818409
"4596",759,2013,42,0.0109213852693829,0.000268803719935163,0.016395234671549,0.304174184060574,0.0559064542238562,0.236445457185915,10241.5520504555,236380350.371447,15374.6658621073,285240,49162962628.0766,221727.225725838,"Freshwater","SCORPAENIDAE",0.145,0.00196145568774836
"4597",759,2014,42,0.0108830120618299,0.000220654584716724,0.0148544466311177,0.236269284336328,0.120769110601757,0.347518503970302,10205.5674942107,194039011.286698,13929.7886303668,221562,106201821481.403,325886.209406601,"Freshwater","SCORPAENIDAE",0.145,0.00195456394788611
"4598",759,2015,42,0.000432432677674925,4.11903006663874e-07,0.000641796701973354,0.0425449181289134,0.00413588204276765,0.064310823682858,405.514654733525,362218.860132383,601.846209701767,39897,3637007875.48701,60307.6104275987,"Freshwater","SCORPAENIDAE",0.145,7.7663914812307e-05
"4599",759,2016,40,0.0683684208354337,0.0154036548154896,0.124111461257571,1.00777151306622,2.7113904937982,1.64663004156921,64112.6307077991,13545650793.6889,116385.784328194,945040,2384339900773.78,1544130.79134307,"Freshwater","SCORPAENIDAE",0.145,0.0122788112132604
"4600",759,2018,42,0.00824415123116574,0.000162387198572505,0.0127431235798962,0.0698656883997097,0.0116623957607372,0.107992572710984,7730.97018951533,142799894.672831,11949.8909899978,65517,10255666092.5619,101270.2626271,"Freshwater","SCORPAENIDAE",0.145,0.00148063060904557
"4601",759,2019,43,0.0211134110343923,0.00103335832399384,0.0321458912459094,1.18771670279507,3.27009120009647,1.80833934871099,19799.1456887418,908713624.736415,30144.8772552886,1113784,2875649577363.88,1695774.03487725,"Freshwater","SCORPAENIDAE",0.145,0.00379192008519976
"4602",759,2021,42,0.0290967754311275,0.00681568620426978,0.0825571693087268,0.368270516802508,0.947408051215021,0.97334888463234,27285.5624747268,5993571418.4898,77418.1594878734,345346,833130758551.088,912759.967653647,"Freshwater","SCORPAENIDAE",0.145,0.00522571397829158
"4603",759,2022,35,0.00614124673899349,1.74043089469723e-08,0.000131925391593023,0.0647604731426586,0.000483453026304787,0.0219875652655038,5758.9670706348,15304.9840524921,123.71331396617,60729,425138445.902559,20618.8856610283,"Freshwater","SCORPAENIDAE",0.145,0.00110295379651463
"4604",759,2023,41,0.0403768955251905,0.0014433073620388,0.0379908852494753,1.71424575683933,1.94396808640892,1.39426256006856,37863.5188629701,1269214205.87004,35626.0326989975,1607538,1709484740341.73,1307472.6537644,"Freshwater","SCORPAENIDAE",0.145,0.00725159761587473
"4605",759,2024,42,0.0056674293636018,9.12972577972334e-05,0.00955495985325074,0.262891952894936,0.186672356205401,0.432055964205334,5314.64382840947,80284892.6021849,8960.18373707732,246527,164155752662.722,405161.390883586,"Freshwater","SCORPAENIDAE",0.145,0.00101785728512963
"4606",763,2015,42,4.56876395100055e-05,1.31741265983341e-08,0.00011477859817202,0.00761460658500091,0.000365947961064836,0.0191297663620034,42.8436802257969,11585.0504669472,107.63387230304,7141,321806957.415201,17938.9787171734,"SouthernDemersals","PERISTEDION GRACILE",0.145,8.20539502694064e-06
"4607",763,2016,40,0.000132716383801044,5.4490830406655e-08,0.000233432710661242,0.0120651258000949,0.000450337441377314,0.0212211555146583,124.455068576061,47918.0927505879,218.902016323715,11314,396017295.459404,19900.1833021559,"SouthernDemersals","PERISTEDION GRACILE",0.145,2.38355574355324e-05
